时间,耗时,索引,分数,等级,结果
2022-12-10 17:38:49,1890ms,4,9999,3,PASS
2022-12-10 17:38:54,1907ms,3,9999,3,PASS
2022-12-10 17:38:57,1750ms,0,0,3,NG
2022-12-10 17:39:01,1734ms,0,0,3,NG
2022-12-10 17:39:04,1890ms,7,8962,3,PASS
