时间,耗时,索引,分数,等级,结果
2021-06-07 21:34:37,516ms,0,100,3,PASS
2021-06-07 21:34:38,531ms,0,100,3,PASS
2021-06-07 21:35:35,578ms,0,100,3,PASS
2021-06-07 21:35:36,593ms,0,100,3,PASS
