时间,耗时,索引,分数,等级,结果
2021-08-19 17:33:37,250ms,0,100,3,NG
2021-08-19 17:33:39,234ms,0,100,3,NG
2021-08-19 17:48:19,281ms,0,100,3,PASS
2021-08-19 17:48:20,312ms,0,100,3,PASS
2021-08-19 17:48:21,234ms,0,100,3,NG
2021-08-19 17:48:22,313ms,0,100,3,PASS
2021-08-19 17:48:23,329ms,0,100,3,PASS
2021-08-19 17:48:25,328ms,0,100,3,PASS
2021-08-19 17:48:26,250ms,0,100,3,NG
2021-08-19 17:48:27,328ms,0,100,3,PASS
2021-08-19 17:48:28,328ms,0,100,3,PASS
