时间,耗时,索引,分数,等级,结果
2021-05-12 11:30:03,562ms,0,100,3,PASS
2021-05-12 11:30:50,484ms,0,100,3,NG
2021-05-12 11:44:41,531ms,0,100,3,PASS
2021-05-12 11:44:43,578ms,0,100,3,PASS
2021-05-12 11:44:44,625ms,0,100,3,PASS
2021-05-12 11:44:46,672ms,0,100,3,PASS
2021-05-12 11:44:47,532ms,0,100,3,PASS
2021-05-12 11:44:49,625ms,0,100,3,PASS
2021-05-12 11:44:51,672ms,0,100,3,PASS
