时间,耗时,索引,分数,等级,结果
2022-12-08 19:40:35,1766ms,0,0,3,NG
2022-12-08 19:40:38,1671ms,0,0,3,NG
2022-12-08 19:40:41,1703ms,0,0,3,NG
2022-12-08 19:40:45,1672ms,0,0,3,NG
2022-12-08 19:40:48,1828ms,0,0,3,NG
2022-12-08 19:40:51,1719ms,0,0,3,NG
2022-12-08 19:40:57,1953ms,7,9999,3,PASS
2022-12-08 19:41:00,2015ms,7,9999,3,PASS
