时间,耗时,索引,分数,等级,结果
2021-06-16 14:51:05,609ms,0,91,3,PASS
2021-06-16 14:51:06,547ms,0,50,3,NG
2021-06-16 14:51:09,672ms,0,81,3,PASS
2021-06-16 14:51:11,563ms,0,63,3,NG
2021-06-16 14:51:12,547ms,0,60,3,NG
2021-06-16 14:51:14,625ms,0,68,3,PASS
2021-06-16 14:51:15,563ms,0,45,3,NG
2021-06-16 14:51:16,609ms,0,78,3,PASS
2021-06-16 14:51:18,688ms,0,83,3,PASS
2021-06-16 14:51:25,531ms,0,40,3,NG
2021-06-16 14:51:26,531ms,0,38,3,NG
2021-06-16 14:51:39,578ms,0,89,3,PASS
