时间,耗时,索引,分数,等级,结果
2021-08-13 09:37:04,313ms,0,100,3,PASS
2021-08-13 09:37:05,344ms,0,100,3,PASS
2021-08-13 09:37:06,328ms,0,100,3,PASS
2021-08-13 09:37:08,360ms,0,100,3,PASS
