时间,耗时,索引,分数,等级,结果
2021-06-16 14:41:15,532ms,0,100,3,PASS
2021-06-16 14:41:16,546ms,0,100,3,PASS
2021-06-16 15:00:56,328ms,0,100,3,PASS
2021-06-16 15:00:58,360ms,0,100,3,PASS
2021-06-16 15:00:59,391ms,0,100,3,PASS
2021-06-16 15:01:00,297ms,0,100,3,NG
2021-06-16 15:01:01,390ms,0,100,3,PASS
