时间,耗时,索引,分数,等级,结果
2021-08-02 10:21:28,235ms,0,461,3,PASS
2021-08-02 10:21:29,235ms,0,461,3,PASS
2021-08-02 10:21:30,235ms,0,461,3,PASS
2021-08-02 10:21:32,234ms,499,284,3,PASS
2021-08-02 10:21:34,218ms,499,401,3,PASS
2021-08-02 10:21:35,218ms,499,461,3,PASS
